"event","quarter","bin","time","resolution","realization","binL","binH","binValue","grpd_event_time_bin","pAgg","dataSet"
2012,2,8,2010.375,1,8.075,7,7.5,7.25,258,0.118221428571429,"PRUNEMP"
2012,2,9,2010.375,1,8.075,6,7,6.5,259,0.0861142857142857,"PRUNEMP"
2012,2,10,2010.375,1,8.075,-1000,6,5,260,0.0483285714285714,"PRUNEMP"
2012,3,1,2010.625,1,8.075,11,1000,12,261,0.00343313636363636,"PRUNEMP"
2012,3,2,2010.625,1,8.075,10,11,10.5,262,0.0105427727272727,"PRUNEMP"
2012,3,3,2010.625,1,8.075,9.5,10,9.75,263,0.0613170909090909,"PRUNEMP"
2012,3,4,2010.625,1,8.075,9,9.5,9.25,264,0.171897727272727,"PRUNEMP"
2012,3,5,2010.625,1,8.075,8.5,9,8.75,265,0.203911772727273,"PRUNEMP"
2012,3,6,2010.625,1,8.075,8,8.5,8.25,266,0.223774318181818,"PRUNEMP"
2012,3,7,2010.625,1,8.075,7.5,8,7.75,267,0.189867318181818,"PRUNEMP"
2012,3,8,2010.625,1,8.075,7,7.5,7.25,268,0.0924984545454545,"PRUNEMP"
2012,3,9,2010.625,1,8.075,6,7,6.5,269,0.0359818181818182,"PRUNEMP"
2012,3,10,2010.625,1,8.075,-1000,6,5,270,0.007,"PRUNEMP"
2012,4,1,2010.875,1,8.075,11,1000,12,271,0.00518064516129032,"PRUNEMP"
2012,4,2,2010.875,1,8.075,10,11,10.5,272,0.0335483870967742,"PRUNEMP"
2012,4,3,2010.875,1,8.075,9.5,10,9.75,273,0.10618064516129,"PRUNEMP"
2012,4,4,2010.875,1,8.075,9,9.5,9.25,274,0.240351612903226,"PRUNEMP"
2012,4,5,2010.875,1,8.075,8.5,9,8.75,275,0.242235483870968,"PRUNEMP"
2012,4,6,2010.875,1,8.075,8,8.5,8.25,276,0.168212903225806,"PRUNEMP"
2012,4,7,2010.875,1,8.075,7.5,8,7.75,277,0.125987096774194,"PRUNEMP"
2012,4,8,2010.875,1,8.075,7,7.5,7.25,278,0.0479483870967742,"PRUNEMP"
2012,4,9,2010.875,1,8.075,6,7,6.5,279,0.0228838709677419,"PRUNEMP"
2012,4,10,2010.875,1,8.075,-1000,6,5,280,0.0074741935483871,"PRUNEMP"
2012,1,1,2011.125,1,8.075,11,1000,12,281,0.003344775,"PRUNEMP"
2012,1,2,2011.125,1,8.075,10,11,10.5,282,0.0095387,"PRUNEMP"
2012,1,3,2011.125,1,8.075,9.5,10,9.75,283,0.045341625,"PRUNEMP"
2012,1,4,2011.125,1,8.075,9,9.5,9.25,284,0.158477675,"PRUNEMP"
2012,1,5,2011.125,1,8.075,8.5,9,8.75,285,0.275472425,"PRUNEMP"
2012,1,6,2011.125,1,8.075,8,8.5,8.25,286,0.2554581,"PRUNEMP"
2012,1,7,2011.125,1,8.075,7.5,8,7.75,287,0.1612584,"PRUNEMP"
2012,1,8,2011.125,1,8.075,7,7.5,7.25,288,0.069586975,"PRUNEMP"
2012,1,9,2011.125,1,8.075,6,7,6.5,289,0.017451375,"PRUNEMP"
2012,1,10,2011.125,1,8.075,-1000,6,5,290,0.004069975,"PRUNEMP"
2012,2,1,2011.375,1,8.075,11,1000,12,291,0.0013075,"PRUNEMP"
2012,2,2,2011.375,1,8.075,10,11,10.5,292,0.0047675,"PRUNEMP"
2012,2,3,2011.375,1,8.075,9.5,10,9.75,293,0.0168775,"PRUNEMP"
2012,2,4,2011.375,1,8.075,9,9.5,9.25,294,0.06736,"PRUNEMP"
2012,2,5,2011.375,1,8.075,8.5,9,8.75,295,0.222395,"PRUNEMP"
2012,2,6,2011.375,1,8.075,8,8.5,8.25,296,0.318475,"PRUNEMP"
2012,2,7,2011.375,1,8.075,7.5,8,7.75,297,0.2626775,"PRUNEMP"
2012,2,8,2011.375,1,8.075,7,7.5,7.25,298,0.07328,"PRUNEMP"
2012,2,9,2011.375,1,8.075,6,7,6.5,299,0.02652,"PRUNEMP"
2012,2,10,2011.375,1,8.075,-1000,6,5,300,0.00634,"PRUNEMP"
2012,3,1,2011.625,1,8.075,11,1000,12,301,0.00438235294117647,"PRUNEMP"
2012,3,2,2011.625,1,8.075,10,11,10.5,302,0.0178705882352941,"PRUNEMP"
2012,3,3,2011.625,1,8.075,9.5,10,9.75,303,0.0776882352941177,"PRUNEMP"
2012,3,4,2011.625,1,8.075,9,9.5,9.25,304,0.210052941176471,"PRUNEMP"
2012,3,5,2011.625,1,8.075,8.5,9,8.75,305,0.347582352941176,"PRUNEMP"
2012,3,6,2011.625,1,8.075,8,8.5,8.25,306,0.253829411764706,"PRUNEMP"
2012,3,7,2011.625,1,8.075,7.5,8,7.75,307,0.069164705882353,"PRUNEMP"
2012,3,8,2011.625,1,8.075,7,7.5,7.25,308,0.0155470588235294,"PRUNEMP"
2012,3,9,2011.625,1,8.075,6,7,6.5,309,0.00320588235294118,"PRUNEMP"
2012,3,10,2011.625,1,8.075,-1000,6,5,310,0.000676470588235294,"PRUNEMP"
2012,4,1,2011.875,1,8.075,11,1000,12,311,0.00177380952380952,"PRUNEMP"
2012,4,2,2011.875,1,8.075,10,11,10.5,312,0.0155428571428571,"PRUNEMP"
2012,4,3,2011.875,1,8.075,9.5,10,9.75,313,0.0703333333333333,"PRUNEMP"
2012,4,4,2011.875,1,8.075,9,9.5,9.25,314,0.321157142857143,"PRUNEMP"
2012,4,5,2011.875,1,8.075,8.5,9,8.75,315,0.3703,"PRUNEMP"
2012,4,6,2011.875,1,8.075,8,8.5,8.25,316,0.160209523809524,"PRUNEMP"
2012,4,7,2011.875,1,8.075,7.5,8,7.75,317,0.0420285714285714,"PRUNEMP"
2012,4,8,2011.875,1,8.075,7,7.5,7.25,318,0.0127142857142857,"PRUNEMP"
2012,4,9,2011.875,1,8.075,6,7,6.5,319,0.00369047619047619,"PRUNEMP"
2012,4,10,2011.875,1,8.075,-1000,6,5,320,0.00225,"PRUNEMP"
2012,1,1,2012.125,1,8.075,11,1000,12,321,0.00138157894736842,"PRUNEMP"
2012,1,2,2012.125,1,8.075,10,11,10.5,322,0.00270526315789474,"PRUNEMP"
2012,1,3,2012.125,1,8.075,9.5,10,9.75,323,0.0162894736842105,"PRUNEMP"
2012,1,4,2012.125,1,8.075,9,9.5,9.25,324,0.0791842105263158,"PRUNEMP"
2012,1,5,2012.125,1,8.075,8.5,9,8.75,325,0.287831578947368,"PRUNEMP"
2012,1,6,2012.125,1,8.075,8,8.5,8.25,326,0.3777,"PRUNEMP"
2012,1,7,2012.125,1,8.075,7.5,8,7.75,327,0.186005263157895,"PRUNEMP"
2012,1,8,2012.125,1,8.075,7,7.5,7.25,328,0.0396263157894737,"PRUNEMP"
2012,1,9,2012.125,1,8.075,6,7,6.5,329,0.00694736842105263,"PRUNEMP"
2012,1,10,2012.125,1,8.075,-1000,6,5,330,0.00232894736842105,"PRUNEMP"
2012,2,1,2012.375,1,8.075,11,1000,12,331,0.000926470588235295,"PRUNEMP"
2012,2,2,2012.375,1,8.075,10,11,10.5,332,0.00147058823529412,"PRUNEMP"
2012,2,3,2012.375,1,8.075,9.5,10,9.75,333,0.00588235294117647,"PRUNEMP"
2012,2,4,2012.375,1,8.075,9,9.5,9.25,334,0.0285235294117647,"PRUNEMP"
2012,2,5,2012.375,1,8.075,8.5,9,8.75,335,0.155505882352941,"PRUNEMP"
2012,2,6,2012.375,1,8.075,8,8.5,8.25,336,0.513482352941177,"PRUNEMP"
2012,2,7,2012.375,1,8.075,7.5,8,7.75,337,0.2544,"PRUNEMP"
2012,2,8,2012.375,1,8.075,7,7.5,7.25,338,0.0353235294117647,"PRUNEMP"
2012,2,9,2012.375,1,8.075,6,7,6.5,339,0.00411764705882353,"PRUNEMP"
2012,2,10,2012.375,1,8.075,-1000,6,5,340,0.000367647058823529,"PRUNEMP"
2012,3,1,2012.625,1,8.075,11,1000,12,341,0.00205813953488372,"PRUNEMP"
2012,3,2,2012.625,1,8.075,10,11,10.5,342,0.00271395348837209,"PRUNEMP"
2012,3,3,2012.625,1,8.075,9.5,10,9.75,343,0.0044,"PRUNEMP"
2012,3,4,2012.625,1,8.075,9,9.5,9.25,344,0.0147209302325581,"PRUNEMP"
2012,3,5,2012.625,1,8.075,8.5,9,8.75,345,0.142290697674419,"PRUNEMP"
2012,3,6,2012.625,1,8.075,8,8.5,8.25,346,0.650053488372093,"PRUNEMP"
2012,3,7,2012.625,1,8.075,7.5,8,7.75,347,0.16213488372093,"PRUNEMP"
2012,3,8,2012.625,1,8.075,7,7.5,7.25,348,0.0171720930232558,"PRUNEMP"
2012,3,9,2012.625,1,8.075,6,7,6.5,349,0.00332790697674419,"PRUNEMP"
2012,3,10,2012.625,1,8.075,-1000,6,5,350,0.00112790697674419,"PRUNEMP"
2012,4,1,2012.875,1,8.075,11,1000,12,351,4.41176470588235e-05,"PRUNEMP"
2012,4,2,2012.875,1,8.075,10,11,10.5,352,0.000147058823529412,"PRUNEMP"
2012,4,3,2012.875,1,8.075,9.5,10,9.75,353,0.000882352941176471,"PRUNEMP"
2012,4,4,2012.875,1,8.075,9,9.5,9.25,354,0.00617647058823529,"PRUNEMP"
2012,4,5,2012.875,1,8.075,8.5,9,8.75,355,0.0467647058823529,"PRUNEMP"
2012,4,6,2012.875,1,8.075,8,8.5,8.25,356,0.722647058823529,"PRUNEMP"
2012,4,7,2012.875,1,8.075,7.5,8,7.75,357,0.21,"PRUNEMP"
2012,4,8,2012.875,1,8.075,7,7.5,7.25,358,0.0131176470588235,"PRUNEMP"
2012,4,9,2012.875,1,8.075,6,7,6.5,359,0.000147058823529412,"PRUNEMP"
2012,4,10,2012.875,1,8.075,-1000,6,5,360,7.35294117647059e-05,"PRUNEMP"
2013,1,1,2010.125,1,7.35833333333333,11,1000,12,361,0.003,"PRUNEMP"
2013,1,2,2010.125,1,7.35833333333333,10,11,10.5,362,0.0158,"PRUNEMP"
2013,1,3,2010.125,1,7.35833333333333,9.5,10,9.75,363,0.0352,"PRUNEMP"
2013,1,4,2010.125,1,7.35833333333333,9,9.5,9.25,364,0.082,"PRUNEMP"
2013,1,5,2010.125,1,7.35833333333333,8.5,9,8.75,365,0.1424,"PRUNEMP"
2013,1,6,2010.125,1,7.35833333333333,8,8.5,8.25,366,0.1556,"PRUNEMP"
2013,1,7,2010.125,1,7.35833333333333,7.5,8,7.75,367,0.1948,"PRUNEMP"
2013,1,8,2010.125,1,7.35833333333333,7,7.5,7.25,368,0.1348,"PRUNEMP"
2013,1,9,2010.125,1,7.35833333333333,6,7,6.5,369,0.1656,"PRUNEMP"
2013,1,10,2010.125,1,7.35833333333333,-1000,6,5,370,0.0708,"PRUNEMP"
2013,2,1,2010.375,1,7.35833333333333,11,1000,12,371,0.0016,"PRUNEMP"
2013,2,2,2010.375,1,7.35833333333333,10,11,10.5,372,0.0032,"PRUNEMP"
2013,2,3,2010.375,1,7.35833333333333,9.5,10,9.75,373,0.0132,"PRUNEMP"
2013,2,4,2010.375,1,7.35833333333333,9,9.5,9.25,374,0.052,"PRUNEMP"
2013,2,5,2010.375,1,7.35833333333333,8.5,9,8.75,375,0.110544,"PRUNEMP"
2013,2,6,2010.375,1,7.35833333333333,8,8.5,8.25,376,0.14656,"PRUNEMP"
2013,2,7,2010.375,1,7.35833333333333,7.5,8,7.75,377,0.189328,"PRUNEMP"
2013,2,8,2010.375,1,7.35833333333333,7,7.5,7.25,378,0.199664,"PRUNEMP"
2013,2,9,2010.375,1,7.35833333333333,6,7,6.5,379,0.187024,"PRUNEMP"
2013,2,10,2010.375,1,7.35833333333333,-1000,6,5,380,0.09688,"PRUNEMP"
2013,3,1,2010.625,1,7.35833333333333,11,1000,12,381,0.00240352380952381,"PRUNEMP"
2013,3,2,2010.625,1,7.35833333333333,10,11,10.5,382,0.00681804761904762,"PRUNEMP"
2013,3,3,2010.625,1,7.35833333333333,9.5,10,9.75,383,0.019799380952381,"PRUNEMP"
2013,3,4,2010.625,1,7.35833333333333,9,9.5,9.25,384,0.0893645238095238,"PRUNEMP"
2013,3,5,2010.625,1,7.35833333333333,8.5,9,8.75,385,0.139522047619048,"PRUNEMP"
2013,3,6,2010.625,1,7.35833333333333,8,8.5,8.25,386,0.158054,"PRUNEMP"
2013,3,7,2010.625,1,7.35833333333333,7.5,8,7.75,387,0.156107571428571,"PRUNEMP"
2013,3,8,2010.625,1,7.35833333333333,7,7.5,7.25,388,0.213513142857143,"PRUNEMP"
2013,3,9,2010.625,1,7.35833333333333,6,7,6.5,389,0.164151428571429,"PRUNEMP"
2013,3,10,2010.625,1,7.35833333333333,-1000,6,5,390,0.0502570952380952,"PRUNEMP"
2013,4,1,2010.875,1,7.35833333333333,11,1000,12,391,0.00441379310344828,"PRUNEMP"
2013,4,2,2010.875,1,7.35833333333333,10,11,10.5,392,0.0112172413793103,"PRUNEMP"
2013,4,3,2010.875,1,7.35833333333333,9.5,10,9.75,393,0.0364344827586207,"PRUNEMP"
2013,4,4,2010.875,1,7.35833333333333,9,9.5,9.25,394,0.122079310344828,"PRUNEMP"
2013,4,5,2010.875,1,7.35833333333333,8.5,9,8.75,395,0.203541379310345,"PRUNEMP"
2013,4,6,2010.875,1,7.35833333333333,8,8.5,8.25,396,0.193837931034483,"PRUNEMP"
2013,4,7,2010.875,1,7.35833333333333,7.5,8,7.75,397,0.1715,"PRUNEMP"
2013,4,8,2010.875,1,7.35833333333333,7,7.5,7.25,398,0.134275862068966,"PRUNEMP"
2013,4,9,2010.875,1,7.35833333333333,6,7,6.5,399,0.0935689655172414,"PRUNEMP"
2013,4,10,2010.875,1,7.35833333333333,-1000,6,5,400,0.0291344827586207,"PRUNEMP"
2013,1,1,2011.125,1,7.35833333333333,11,1000,12,401,0.00211928125,"PRUNEMP"
2013,1,2,2011.125,1,7.35833333333333,10,11,10.5,402,0.0073843125,"PRUNEMP"
2013,1,3,2011.125,1,7.35833333333333,9.5,10,9.75,403,0.01510328125,"PRUNEMP"
2013,1,4,2011.125,1,7.35833333333333,9,9.5,9.25,404,0.05944471875,"PRUNEMP"
2013,1,5,2011.125,1,7.35833333333333,8.5,9,8.75,405,0.16768946875,"PRUNEMP"
2013,1,6,2011.125,1,7.35833333333333,8,8.5,8.25,406,0.220808625,"PRUNEMP"
2013,1,7,2011.125,1,7.35833333333333,7.5,8,7.75,407,0.184939,"PRUNEMP"
2013,1,8,2011.125,1,7.35833333333333,7,7.5,7.25,408,0.1687916875,"PRUNEMP"
2013,1,9,2011.125,1,7.35833333333333,6,7,6.5,409,0.137136875,"PRUNEMP"
2013,1,10,2011.125,1,7.35833333333333,-1000,6,5,410,0.0365823125,"PRUNEMP"
2013,2,1,2011.375,1,7.35833333333333,11,1000,12,411,0.00146,"PRUNEMP"
2013,2,2,2011.375,1,7.35833333333333,10,11,10.5,412,0.00485,"PRUNEMP"
2013,2,3,2011.375,1,7.35833333333333,9.5,10,9.75,413,0.0135266666666667,"PRUNEMP"
2013,2,4,2011.375,1,7.35833333333333,9,9.5,9.25,414,0.0329233333333333,"PRUNEMP"
2013,2,5,2011.375,1,7.35833333333333,8.5,9,8.75,415,0.09207,"PRUNEMP"
2013,2,6,2011.375,1,7.35833333333333,8,8.5,8.25,416,0.1859,"PRUNEMP"
2013,2,7,2011.375,1,7.35833333333333,7.5,8,7.75,417,0.28819,"PRUNEMP"
2013,2,8,2011.375,1,7.35833333333333,7,7.5,7.25,418,0.233086666666667,"PRUNEMP"
2013,2,9,2011.375,1,7.35833333333333,6,7,6.5,419,0.103153333333333,"PRUNEMP"
2013,2,10,2011.375,1,7.35833333333333,-1000,6,5,420,0.04484,"PRUNEMP"
2013,3,1,2011.625,1,7.35833333333333,11,1000,12,421,0.00784615384615384,"PRUNEMP"
2013,3,2,2011.625,1,7.35833333333333,10,11,10.5,422,0.0161076923076923,"PRUNEMP"
2013,3,3,2011.625,1,7.35833333333333,9.5,10,9.75,423,0.0337923076923077,"PRUNEMP"
2013,3,4,2011.625,1,7.35833333333333,9,9.5,9.25,424,0.0969230769230769,"PRUNEMP"
2013,3,5,2011.625,1,7.35833333333333,8.5,9,8.75,425,0.1624,"PRUNEMP"
2013,3,6,2011.625,1,7.35833333333333,8,8.5,8.25,426,0.313715384615385,"PRUNEMP"
2013,3,7,2011.625,1,7.35833333333333,7.5,8,7.75,427,0.255076923076923,"PRUNEMP"
2013,3,8,2011.625,1,7.35833333333333,7,7.5,7.25,428,0.0892307692307692,"PRUNEMP"
2013,3,9,2011.625,1,7.35833333333333,6,7,6.5,429,0.0199769230769231,"PRUNEMP"
2013,3,10,2011.625,1,7.35833333333333,-1000,6,5,430,0.00496923076923077,"PRUNEMP"
2013,4,1,2011.875,1,7.35833333333333,11,1000,12,431,0.00352727272727273,"PRUNEMP"
2013,4,2,2011.875,1,7.35833333333333,10,11,10.5,432,0.0180363636363636,"PRUNEMP"
2013,4,3,2011.875,1,7.35833333333333,9.5,10,9.75,433,0.0553393939393939,"PRUNEMP"
2013,4,4,2011.875,1,7.35833333333333,9,9.5,9.25,434,0.136084848484848,"PRUNEMP"
2013,4,5,2011.875,1,7.35833333333333,8.5,9,8.75,435,0.245054545454545,"PRUNEMP"
2013,4,6,2011.875,1,7.35833333333333,8,8.5,8.25,436,0.239763636363636,"PRUNEMP"
2013,4,7,2011.875,1,7.35833333333333,7.5,8,7.75,437,0.193969696969697,"PRUNEMP"
2013,4,8,2011.875,1,7.35833333333333,7,7.5,7.25,438,0.0702242424242424,"PRUNEMP"
2013,4,9,2011.875,1,7.35833333333333,6,7,6.5,439,0.0292121212121212,"PRUNEMP"
2013,4,10,2011.875,1,7.35833333333333,-1000,6,5,440,0.00878787878787879,"PRUNEMP"
2013,1,1,2012.125,1,7.35833333333333,11,1000,12,441,0.00255,"PRUNEMP"
2013,1,2,2012.125,1,7.35833333333333,10,11,10.5,442,0.00429,"PRUNEMP"
2013,1,3,2012.125,1,7.35833333333333,9.5,10,9.75,443,0.018925,"PRUNEMP"
2013,1,4,2012.125,1,7.35833333333333,9,9.5,9.25,444,0.046845,"PRUNEMP"
2013,1,5,2012.125,1,7.35833333333333,8.5,9,8.75,445,0.14466,"PRUNEMP"
2013,1,6,2012.125,1,7.35833333333333,8,8.5,8.25,446,0.26384,"PRUNEMP"
2013,1,7,2012.125,1,7.35833333333333,7.5,8,7.75,447,0.25895,"PRUNEMP"
2013,1,8,2012.125,1,7.35833333333333,7,7.5,7.25,448,0.15353,"PRUNEMP"
2013,1,9,2012.125,1,7.35833333333333,6,7,6.5,449,0.08065,"PRUNEMP"
2013,1,10,2012.125,1,7.35833333333333,-1000,6,5,450,0.02576,"PRUNEMP"
2013,2,1,2012.375,1,7.35833333333333,11,1000,12,451,0.000688235294117647,"PRUNEMP"
2013,2,2,2012.375,1,7.35833333333333,10,11,10.5,452,0.00217647058823529,"PRUNEMP"
2013,2,3,2012.375,1,7.35833333333333,9.5,10,9.75,453,0.00482352941176471,"PRUNEMP"
2013,2,4,2012.375,1,7.35833333333333,9,9.5,9.25,454,0.0271,"PRUNEMP"
2013,2,5,2012.375,1,7.35833333333333,8.5,9,8.75,455,0.0800117647058824,"PRUNEMP"
2013,2,6,2012.375,1,7.35833333333333,8,8.5,8.25,456,0.266558823529412,"PRUNEMP"
2013,2,7,2012.375,1,7.35833333333333,7.5,8,7.75,457,0.351094117647059,"PRUNEMP"
2013,2,8,2012.375,1,7.35833333333333,7,7.5,7.25,458,0.199905882352941,"PRUNEMP"
2013,2,9,2012.375,1,7.35833333333333,6,7,6.5,459,0.0588823529411765,"PRUNEMP"
2013,2,10,2012.375,1,7.35833333333333,-1000,6,5,460,0.00875882352941177,"PRUNEMP"
2013,3,1,2012.625,1,7.35833333333333,11,1000,12,461,0.00342558139534884,"PRUNEMP"
2013,3,2,2012.625,1,7.35833333333333,10,11,10.5,462,0.00486511627906977,"PRUNEMP"
2013,3,3,2012.625,1,7.35833333333333,9.5,10,9.75,463,0.00755116279069768,"PRUNEMP"
2013,3,4,2012.625,1,7.35833333333333,9,9.5,9.25,464,0.029893023255814,"PRUNEMP"
2013,3,5,2012.625,1,7.35833333333333,8.5,9,8.75,465,0.135372093023256,"PRUNEMP"
2013,3,6,2012.625,1,7.35833333333333,8,8.5,8.25,466,0.322381395348837,"PRUNEMP"
2013,3,7,2012.625,1,7.35833333333333,7.5,8,7.75,467,0.336644186046512,"PRUNEMP"
2013,3,8,2012.625,1,7.35833333333333,7,7.5,7.25,468,0.1328,"PRUNEMP"
2013,3,9,2012.625,1,7.35833333333333,6,7,6.5,469,0.0240651162790698,"PRUNEMP"
2013,3,10,2012.625,1,7.35833333333333,-1000,6,5,470,0.00300232558139535,"PRUNEMP"
2013,4,1,2012.875,1,7.35833333333333,11,1000,12,471,0.00258823529411765,"PRUNEMP"
2013,4,2,2012.875,1,7.35833333333333,10,11,10.5,472,0.00397058823529412,"PRUNEMP"
2013,4,3,2012.875,1,7.35833333333333,9.5,10,9.75,473,0.00647058823529412,"PRUNEMP"
2013,4,4,2012.875,1,7.35833333333333,9,9.5,9.25,474,0.0119529411764706,"PRUNEMP"
2013,4,5,2012.875,1,7.35833333333333,8.5,9,8.75,475,0.0648823529411765,"PRUNEMP"
2013,4,6,2012.875,1,7.35833333333333,8,8.5,8.25,476,0.255294117647059,"PRUNEMP"
2013,4,7,2012.875,1,7.35833333333333,7.5,8,7.75,477,0.475035294117647,"PRUNEMP"
2013,4,8,2012.875,1,7.35833333333333,7,7.5,7.25,478,0.154164705882353,"PRUNEMP"
2013,4,9,2012.875,1,7.35833333333333,6,7,6.5,479,0.0253764705882353,"PRUNEMP"
2013,4,10,2012.875,1,7.35833333333333,-1000,6,5,480,0.000264705882352941,"PRUNEMP"
2013,1,1,2013.125,1,7.35833333333333,11,1000,12,481,0,"PRUNEMP"
2013,1,2,2013.125,1,7.35833333333333,10,11,10.5,482,0.000128205128205128,"PRUNEMP"
2013,1,3,2013.125,1,7.35833333333333,9.5,10,9.75,483,0.00182564102564103,"PRUNEMP"
2013,1,4,2013.125,1,7.35833333333333,9,9.5,9.25,484,0.00496410256410256,"PRUNEMP"
2013,1,5,2013.125,1,7.35833333333333,8.5,9,8.75,485,0.029848717948718,"PRUNEMP"
2013,1,6,2013.125,1,7.35833333333333,8,8.5,8.25,486,0.183497435897436,"PRUNEMP"
2013,1,7,2013.125,1,7.35833333333333,7.5,8,7.75,487,0.5204,"PRUNEMP"
2013,1,8,2013.125,1,7.35833333333333,7,7.5,7.25,488,0.218497435897436,"PRUNEMP"
2013,1,9,2013.125,1,7.35833333333333,6,7,6.5,489,0.0395564102564103,"PRUNEMP"
2013,1,10,2013.125,1,7.35833333333333,-1000,6,5,490,0.00128205128205128,"PRUNEMP"
2013,2,1,2013.375,1,7.35833333333333,11,1000,12,491,0,"PRUNEMP"
2013,2,2,2013.375,1,7.35833333333333,10,11,10.5,492,0,"PRUNEMP"
2013,2,3,2013.375,1,7.35833333333333,9.5,10,9.75,493,0.000277777777777778,"PRUNEMP"
2013,2,4,2013.375,1,7.35833333333333,9,9.5,9.25,494,0.0025,"PRUNEMP"
2013,2,5,2013.375,1,7.35833333333333,8.5,9,8.75,495,0.0182555555555556,"PRUNEMP"
2013,2,6,2013.375,1,7.35833333333333,8,8.5,8.25,496,0.0957888888888889,"PRUNEMP"
2013,2,7,2013.375,1,7.35833333333333,7.5,8,7.75,497,0.505383333333333,"PRUNEMP"
2013,2,8,2013.375,1,7.35833333333333,7,7.5,7.25,498,0.328072222222222,"PRUNEMP"
2013,2,9,2013.375,1,7.35833333333333,6,7,6.5,499,0.0469444444444444,"PRUNEMP"
2013,2,10,2013.375,1,7.35833333333333,-1000,6,5,500,0.00277777777777778,"PRUNEMP"
2013,3,1,2013.625,1,7.35833333333333,11,1000,12,501,0,"PRUNEMP"
2013,3,2,2013.625,1,7.35833333333333,10,11,10.5,502,0,"PRUNEMP"
2013,3,3,2013.625,1,7.35833333333333,9.5,10,9.75,503,0.000810810810810811,"PRUNEMP"
2013,3,4,2013.625,1,7.35833333333333,9,9.5,9.25,504,0.00121621621621622,"PRUNEMP"
2013,3,5,2013.625,1,7.35833333333333,8.5,9,8.75,505,0.00618918918918919,"PRUNEMP"
2013,3,6,2013.625,1,7.35833333333333,8,8.5,8.25,506,0.0480918918918919,"PRUNEMP"
2013,3,7,2013.625,1,7.35833333333333,7.5,8,7.75,507,0.494221621621622,"PRUNEMP"
2013,3,8,2013.625,1,7.35833333333333,7,7.5,7.25,508,0.393821621621622,"PRUNEMP"
2013,3,9,2013.625,1,7.35833333333333,6,7,6.5,509,0.0518378378378378,"PRUNEMP"
2013,3,10,2013.625,1,7.35833333333333,-1000,6,5,510,0.00381081081081081,"PRUNEMP"
2013,4,1,2013.875,1,7.35833333333333,11,1000,12,511,0,"PRUNEMP"
2013,4,2,2013.875,1,7.35833333333333,10,11,10.5,512,0,"PRUNEMP"
2013,4,3,2013.875,1,7.35833333333333,9.5,10,9.75,513,0.000256410256410257,"PRUNEMP"
2013,4,4,2013.875,1,7.35833333333333,9,9.5,9.25,514,0.000256410256410257,"PRUNEMP"
2013,4,5,2013.875,1,7.35833333333333,8.5,9,8.75,515,0.00205128205128205,"PRUNEMP"
2013,4,6,2013.875,1,7.35833333333333,8,8.5,8.25,516,0.0217948717948718,"PRUNEMP"
2013,4,7,2013.875,1,7.35833333333333,7.5,8,7.75,517,0.50188717948718,"PRUNEMP"
2013,4,8,2013.875,1,7.35833333333333,7,7.5,7.25,518,0.43734358974359,"PRUNEMP"
2013,4,9,2013.875,1,7.35833333333333,6,7,6.5,519,0.0343589743589744,"PRUNEMP"
2013,4,10,2013.875,1,7.35833333333333,-1000,6,5,520,0.00205128205128205,"PRUNEMP"
2014,1,1,2014.125,1,6.15833333333333,9,1000,10,521,0.000283658536585366,"PRUNEMP"
2014,1,2,2014.125,1,6.15833333333333,8,9,8.5,522,0.00111221951219512,"PRUNEMP"
2014,1,3,2014.125,1,6.15833333333333,7.5,8,7.75,523,0.0150029024390244,"PRUNEMP"
2014,1,4,2014.125,1,6.15833333333333,7,7.5,7.25,524,0.094122756097561,"PRUNEMP"
2014,1,5,2014.125,1,6.15833333333333,6.5,7,6.75,525,0.398477780487805,"PRUNEMP"
