"event","quarter","bin","time","resolution","realization","binL","binH","binValue","grpd_event_time_bin","pAgg","dataSet"
2018,2,10,2018.375,1,3.89166666666667,-1000,4,3,1060,0.576014285714286,"PRUNEMP"
2018,3,1,2018.625,1,3.89166666666667,9,1000,10,1061,0,"PRUNEMP"
2018,3,2,2018.625,1,3.89166666666667,8,9,8.5,1062,0,"PRUNEMP"
2018,3,3,2018.625,1,3.89166666666667,7.5,8,7.75,1063,0,"PRUNEMP"
2018,3,4,2018.625,1,3.89166666666667,7,7.5,7.25,1064,0,"PRUNEMP"
2018,3,5,2018.625,1,3.89166666666667,6.5,7,6.75,1065,0,"PRUNEMP"
2018,3,6,2018.625,1,3.89166666666667,6,6.5,6.25,1066,0.000344827586206897,"PRUNEMP"
2018,3,7,2018.625,1,3.89166666666667,5.5,6,5.75,1067,0.00137931034482759,"PRUNEMP"
2018,3,8,2018.625,1,3.89166666666667,5,5.5,5.25,1068,0.0189655172413793,"PRUNEMP"
2018,3,9,2018.625,1,3.89166666666667,4,5,4.5,1069,0.365758620689655,"PRUNEMP"
2018,3,10,2018.625,1,3.89166666666667,-1000,4,3,1070,0.613551724137931,"PRUNEMP"
2018,4,1,2018.875,1,3.89166666666667,9,1000,10,1071,0,"PRUNEMP"
2018,4,2,2018.875,1,3.89166666666667,8,9,8.5,1072,0,"PRUNEMP"
2018,4,3,2018.875,1,3.89166666666667,7.5,8,7.75,1073,0,"PRUNEMP"
2018,4,4,2018.875,1,3.89166666666667,7,7.5,7.25,1074,0,"PRUNEMP"
2018,4,5,2018.875,1,3.89166666666667,6.5,7,6.75,1075,0,"PRUNEMP"
2018,4,6,2018.875,1,3.89166666666667,6,6.5,6.25,1076,0.000344827586206897,"PRUNEMP"
2018,4,7,2018.875,1,3.89166666666667,5.5,6,5.75,1077,0.000689655172413793,"PRUNEMP"
2018,4,8,2018.875,1,3.89166666666667,5,5.5,5.25,1078,0.0127586206896552,"PRUNEMP"
2018,4,9,2018.875,1,3.89166666666667,4,5,4.5,1079,0.155103448275862,"PRUNEMP"
2018,4,10,2018.875,1,3.89166666666667,-1000,4,3,1080,0.831103448275862,"PRUNEMP"
2019,1,1,2016.125,1,3.675,9,1000,10,1081,0.0016695652173913,"PRUNEMP"
2019,1,2,2016.125,1,3.675,8,9,8.5,1082,0.00518260869565217,"PRUNEMP"
2019,1,3,2016.125,1,3.675,7.5,8,7.75,1083,0.00629565217391304,"PRUNEMP"
2019,1,4,2016.125,1,3.675,7,7.5,7.25,1084,0.0160521739130435,"PRUNEMP"
2019,1,5,2016.125,1,3.675,6.5,7,6.75,1085,0.0280173913043478,"PRUNEMP"
2019,1,6,2016.125,1,3.675,6,6.5,6.25,1086,0.0643826086956522,"PRUNEMP"
2019,1,7,2016.125,1,3.675,5.5,6,5.75,1087,0.133686956521739,"PRUNEMP"
2019,1,8,2016.125,1,3.675,5,5.5,5.25,1088,0.248834782608696,"PRUNEMP"
2019,1,9,2016.125,1,3.675,4,5,4.5,1089,0.382226086956522,"PRUNEMP"
2019,1,10,2016.125,1,3.675,-1000,4,3,1090,0.113652173913043,"PRUNEMP"
2019,2,1,2016.375,1,3.675,9,1000,10,1091,0.00253846153846154,"PRUNEMP"
2019,2,2,2016.375,1,3.675,8,9,8.5,1092,0.00380769230769231,"PRUNEMP"
2019,2,3,2016.375,1,3.675,7.5,8,7.75,1093,0.00493461538461538,"PRUNEMP"
2019,2,4,2016.375,1,3.675,7,7.5,7.25,1094,0.0142846153846154,"PRUNEMP"
2019,2,5,2016.375,1,3.675,6.5,7,6.75,1095,0.0272307692307692,"PRUNEMP"
2019,2,6,2016.375,1,3.675,6,6.5,6.25,1096,0.0467076923076923,"PRUNEMP"
2019,2,7,2016.375,1,3.675,5.5,6,5.75,1097,0.104415384615385,"PRUNEMP"
2019,2,8,2016.375,1,3.675,5,5.5,5.25,1098,0.263584615384615,"PRUNEMP"
2019,2,9,2016.375,1,3.675,4,5,4.5,1099,0.421092307692308,"PRUNEMP"
2019,2,10,2016.375,1,3.675,-1000,4,3,1100,0.111403846153846,"PRUNEMP"
2019,3,1,2016.625,1,3.675,9,1000,10,1101,0.00243846153846154,"PRUNEMP"
2019,3,2,2016.625,1,3.675,8,9,8.5,1102,0.00531538461538461,"PRUNEMP"
2019,3,3,2016.625,1,3.675,7.5,8,7.75,1103,0.00624615384615385,"PRUNEMP"
2019,3,4,2016.625,1,3.675,7,7.5,7.25,1104,0.0119230769230769,"PRUNEMP"
2019,3,5,2016.625,1,3.675,6.5,7,6.75,1105,0.0234538461538462,"PRUNEMP"
2019,3,6,2016.625,1,3.675,6,6.5,6.25,1106,0.0418230769230769,"PRUNEMP"
2019,3,7,2016.625,1,3.675,5.5,6,5.75,1107,0.111192307692308,"PRUNEMP"
2019,3,8,2016.625,1,3.675,5,5.5,5.25,1108,0.302892307692308,"PRUNEMP"
2019,3,9,2016.625,1,3.675,4,5,4.5,1109,0.387538461538462,"PRUNEMP"
2019,3,10,2016.625,1,3.675,-1000,4,3,1110,0.107176923076923,"PRUNEMP"
2019,4,1,2016.875,1,3.675,9,1000,10,1111,0.00093076923076923,"PRUNEMP"
2019,4,2,2016.875,1,3.675,8,9,8.5,1112,0.00166923076923077,"PRUNEMP"
2019,4,3,2016.875,1,3.675,7.5,8,7.75,1113,0.003,"PRUNEMP"
2019,4,4,2016.875,1,3.675,7,7.5,7.25,1114,0.00743846153846154,"PRUNEMP"
2019,4,5,2016.875,1,3.675,6.5,7,6.75,1115,0.0215076923076923,"PRUNEMP"
2019,4,6,2016.875,1,3.675,6,6.5,6.25,1116,0.0562230769230769,"PRUNEMP"
2019,4,7,2016.875,1,3.675,5.5,6,5.75,1117,0.134076923076923,"PRUNEMP"
2019,4,8,2016.875,1,3.675,5,5.5,5.25,1118,0.266538461538462,"PRUNEMP"
2019,4,9,2016.875,1,3.675,4,5,4.5,1119,0.395092307692308,"PRUNEMP"
2019,4,10,2016.875,1,3.675,-1000,4,3,1120,0.113523076923077,"PRUNEMP"
2019,1,1,2017.125,1,3.675,9,1000,10,1121,0.000958333333333333,"PRUNEMP"
2019,1,2,2017.125,1,3.675,8,9,8.5,1122,0.0031625,"PRUNEMP"
2019,1,3,2017.125,1,3.675,7.5,8,7.75,1123,0.0045625,"PRUNEMP"
2019,1,4,2017.125,1,3.675,7,7.5,7.25,1124,0.00857083333333333,"PRUNEMP"
2019,1,5,2017.125,1,3.675,6.5,7,6.75,1125,0.0187041666666667,"PRUNEMP"
2019,1,6,2017.125,1,3.675,6,6.5,6.25,1126,0.0414541666666667,"PRUNEMP"
2019,1,7,2017.125,1,3.675,5.5,6,5.75,1127,0.1135125,"PRUNEMP"
2019,1,8,2017.125,1,3.675,5,5.5,5.25,1128,0.2611125,"PRUNEMP"
2019,1,9,2017.125,1,3.675,4,5,4.5,1129,0.432216666666667,"PRUNEMP"
2019,1,10,2017.125,1,3.675,-1000,4,3,1130,0.115745833333333,"PRUNEMP"
2019,2,1,2017.375,1,3.675,9,1000,10,1131,8.69565217391304e-05,"PRUNEMP"
2019,2,2,2017.375,1,3.675,8,9,8.5,1132,0.000434782608695652,"PRUNEMP"
2019,2,3,2017.375,1,3.675,7.5,8,7.75,1133,0.000747826086956522,"PRUNEMP"
2019,2,4,2017.375,1,3.675,7,7.5,7.25,1134,0.00452173913043478,"PRUNEMP"
2019,2,5,2017.375,1,3.675,6.5,7,6.75,1135,0.0133478260869565,"PRUNEMP"
2019,2,6,2017.375,1,3.675,6,6.5,6.25,1136,0.0418782608695652,"PRUNEMP"
2019,2,7,2017.375,1,3.675,5.5,6,5.75,1137,0.0854173913043478,"PRUNEMP"
2019,2,8,2017.375,1,3.675,5,5.5,5.25,1138,0.253913043478261,"PRUNEMP"
2019,2,9,2017.375,1,3.675,4,5,4.5,1139,0.43095652173913,"PRUNEMP"
2019,2,10,2017.375,1,3.675,-1000,4,3,1140,0.168695652173913,"PRUNEMP"
2019,3,1,2017.625,1,3.675,9,1000,10,1141,0.000448,"PRUNEMP"
2019,3,2,2017.625,1,3.675,8,9,8.5,1142,0.001232,"PRUNEMP"
2019,3,3,2017.625,1,3.675,7.5,8,7.75,1143,0.001568,"PRUNEMP"
2019,3,4,2017.625,1,3.675,7,7.5,7.25,1144,0.005584,"PRUNEMP"
2019,3,5,2017.625,1,3.675,6.5,7,6.75,1145,0.009736,"PRUNEMP"
2019,3,6,2017.625,1,3.675,6,6.5,6.25,1146,0.023016,"PRUNEMP"
2019,3,7,2017.625,1,3.675,5.5,6,5.75,1147,0.064488,"PRUNEMP"
2019,3,8,2017.625,1,3.675,5,5.5,5.25,1148,0.159856,"PRUNEMP"
2019,3,9,2017.625,1,3.675,4,5,4.5,1149,0.50668,"PRUNEMP"
2019,3,10,2017.625,1,3.675,-1000,4,3,1150,0.227392,"PRUNEMP"
2019,4,1,2017.875,1,3.675,9,1000,10,1151,3.7037037037037e-05,"PRUNEMP"
2019,4,2,2017.875,1,3.675,8,9,8.5,1152,3.7037037037037e-05,"PRUNEMP"
2019,4,3,2017.875,1,3.675,7.5,8,7.75,1153,0.000125925925925926,"PRUNEMP"
2019,4,4,2017.875,1,3.675,7,7.5,7.25,1154,0.000933333333333334,"PRUNEMP"
2019,4,5,2017.875,1,3.675,6.5,7,6.75,1155,0.00748148148148148,"PRUNEMP"
2019,4,6,2017.875,1,3.675,6,6.5,6.25,1156,0.0184666666666667,"PRUNEMP"
2019,4,7,2017.875,1,3.675,5.5,6,5.75,1157,0.0553407407407407,"PRUNEMP"
2019,4,8,2017.875,1,3.675,5,5.5,5.25,1158,0.135607407407407,"PRUNEMP"
2019,4,9,2017.875,1,3.675,4,5,4.5,1159,0.451666666666667,"PRUNEMP"
2019,4,10,2017.875,1,3.675,-1000,4,3,1160,0.330303703703704,"PRUNEMP"
2019,1,1,2018.125,1,3.675,9,1000,10,1161,0.000344827586206897,"PRUNEMP"
2019,1,2,2018.125,1,3.675,8,9,8.5,1162,0.000386206896551724,"PRUNEMP"
2019,1,3,2018.125,1,3.675,7.5,8,7.75,1163,0.000386206896551724,"PRUNEMP"
2019,1,4,2018.125,1,3.675,7,7.5,7.25,1164,0.000593103448275862,"PRUNEMP"
2019,1,5,2018.125,1,3.675,6.5,7,6.75,1165,0.00144827586206897,"PRUNEMP"
2019,1,6,2018.125,1,3.675,6,6.5,6.25,1166,0.00826896551724138,"PRUNEMP"
2019,1,7,2018.125,1,3.675,5.5,6,5.75,1167,0.0280758620689655,"PRUNEMP"
2019,1,8,2018.125,1,3.675,5,5.5,5.25,1168,0.0872965517241379,"PRUNEMP"
2019,1,9,2018.125,1,3.675,4,5,4.5,1169,0.357875862068966,"PRUNEMP"
2019,1,10,2018.125,1,3.675,-1000,4,3,1170,0.515324137931034,"PRUNEMP"
2019,2,1,2018.375,1,3.675,9,1000,10,1171,0,"PRUNEMP"
2019,2,2,2018.375,1,3.675,8,9,8.5,1172,0,"PRUNEMP"
2019,2,3,2018.375,1,3.675,7.5,8,7.75,1173,4.28571428571428e-05,"PRUNEMP"
2019,2,4,2018.375,1,3.675,7,7.5,7.25,1174,0.000742857142857143,"PRUNEMP"
2019,2,5,2018.375,1,3.675,6.5,7,6.75,1175,0.00121428571428571,"PRUNEMP"
2019,2,6,2018.375,1,3.675,6,6.5,6.25,1176,0.00366428571428571,"PRUNEMP"
2019,2,7,2018.375,1,3.675,5.5,6,5.75,1177,0.0235071428571429,"PRUNEMP"
2019,2,8,2018.375,1,3.675,5,5.5,5.25,1178,0.0739357142857143,"PRUNEMP"
2019,2,9,2018.375,1,3.675,4,5,4.5,1179,0.33885,"PRUNEMP"
2019,2,10,2018.375,1,3.675,-1000,4,3,1180,0.558042857142857,"PRUNEMP"
2019,3,1,2018.625,1,3.675,9,1000,10,1181,0,"PRUNEMP"
2019,3,2,2018.625,1,3.675,8,9,8.5,1182,0,"PRUNEMP"
2019,3,3,2018.625,1,3.675,7.5,8,7.75,1183,1.37931034482759e-05,"PRUNEMP"
2019,3,4,2018.625,1,3.675,7,7.5,7.25,1184,0,"PRUNEMP"
2019,3,5,2018.625,1,3.675,6.5,7,6.75,1185,8.27586206896552e-05,"PRUNEMP"
2019,3,6,2018.625,1,3.675,6,6.5,6.25,1186,0.00392413793103448,"PRUNEMP"
2019,3,7,2018.625,1,3.675,5.5,6,5.75,1187,0.0134413793103448,"PRUNEMP"
2019,3,8,2018.625,1,3.675,5,5.5,5.25,1188,0.0599172413793103,"PRUNEMP"
2019,3,9,2018.625,1,3.675,4,5,4.5,1189,0.330455172413793,"PRUNEMP"
2019,3,10,2018.625,1,3.675,-1000,4,3,1190,0.592165517241379,"PRUNEMP"
2019,4,1,2018.875,1,3.675,9,1000,10,1191,0,"PRUNEMP"
2019,4,2,2018.875,1,3.675,8,9,8.5,1192,0,"PRUNEMP"
2019,4,3,2018.875,1,3.675,7.5,8,7.75,1193,0,"PRUNEMP"
2019,4,4,2018.875,1,3.675,7,7.5,7.25,1194,0,"PRUNEMP"
2019,4,5,2018.875,1,3.675,6.5,7,6.75,1195,0,"PRUNEMP"
2019,4,6,2018.875,1,3.675,6,6.5,6.25,1196,0.00103448275862069,"PRUNEMP"
2019,4,7,2018.875,1,3.675,5.5,6,5.75,1197,0.00713793103448276,"PRUNEMP"
2019,4,8,2018.875,1,3.675,5,5.5,5.25,1198,0.0456275862068966,"PRUNEMP"
2019,4,9,2018.875,1,3.675,4,5,4.5,1199,0.273027586206897,"PRUNEMP"
2019,4,10,2018.875,1,3.675,-1000,4,3,1200,0.673172413793103,"PRUNEMP"
2019,1,1,2019.125,1,3.675,9,1000,10,1201,0,"PRUNEMP"
2019,1,2,2019.125,1,3.675,8,9,8.5,1202,0,"PRUNEMP"
2019,1,3,2019.125,1,3.675,7.5,8,7.75,1203,0,"PRUNEMP"
2019,1,4,2019.125,1,3.675,7,7.5,7.25,1204,0,"PRUNEMP"
2019,1,5,2019.125,1,3.675,6.5,7,6.75,1205,0,"PRUNEMP"
2019,1,6,2019.125,1,3.675,6,6.5,6.25,1206,0.000364516129032258,"PRUNEMP"
2019,1,7,2019.125,1,3.675,5.5,6,5.75,1207,0.00688387096774194,"PRUNEMP"
2019,1,8,2019.125,1,3.675,5,5.5,5.25,1208,0.0398548387096774,"PRUNEMP"
2019,1,9,2019.125,1,3.675,4,5,4.5,1209,0.2873,"PRUNEMP"
2019,1,10,2019.125,1,3.675,-1000,4,3,1210,0.665596774193548,"PRUNEMP"
2019,2,1,2019.375,1,3.675,9,1000,10,1211,0,"PRUNEMP"
2019,2,2,2019.375,1,3.675,8,9,8.5,1212,0,"PRUNEMP"
2019,2,3,2019.375,1,3.675,7.5,8,7.75,1213,0,"PRUNEMP"
2019,2,4,2019.375,1,3.675,7,7.5,7.25,1214,0,"PRUNEMP"
2019,2,5,2019.375,1,3.675,6.5,7,6.75,1215,3.125e-06,"PRUNEMP"
2019,2,6,2019.375,1,3.675,6,6.5,6.25,1216,0.000940625,"PRUNEMP"
2019,2,7,2019.375,1,3.675,5.5,6,5.75,1217,0.005084375,"PRUNEMP"
2019,2,8,2019.375,1,3.675,5,5.5,5.25,1218,0.02369240625,"PRUNEMP"
2019,2,9,2019.375,1,3.675,4,5,4.5,1219,0.2180421875,"PRUNEMP"
2019,2,10,2019.375,1,3.675,-1000,4,3,1220,0.75223728125,"PRUNEMP"
2019,3,1,2019.625,1,3.675,9,1000,10,1221,0,"PRUNEMP"
2019,3,2,2019.625,1,3.675,8,9,8.5,1222,0,"PRUNEMP"
2019,3,3,2019.625,1,3.675,7.5,8,7.75,1223,0,"PRUNEMP"
2019,3,4,2019.625,1,3.675,7,7.5,7.25,1224,0,"PRUNEMP"
2019,3,5,2019.625,1,3.675,6.5,7,6.75,1225,0,"PRUNEMP"
2019,3,6,2019.625,1,3.675,6,6.5,6.25,1226,0.001,"PRUNEMP"
2019,3,7,2019.625,1,3.675,5.5,6,5.75,1227,0.00166666666666667,"PRUNEMP"
2019,3,8,2019.625,1,3.675,5,5.5,5.25,1228,0.0113433333333333,"PRUNEMP"
2019,3,9,2019.625,1,3.675,4,5,4.5,1229,0.15887,"PRUNEMP"
2019,3,10,2019.625,1,3.675,-1000,4,3,1230,0.82712,"PRUNEMP"
2019,4,1,2019.875,1,3.675,9,1000,10,1231,0,"PRUNEMP"
2019,4,2,2019.875,1,3.675,8,9,8.5,1232,0,"PRUNEMP"
2019,4,3,2019.875,1,3.675,7.5,8,7.75,1233,0,"PRUNEMP"
2019,4,4,2019.875,1,3.675,7,7.5,7.25,1234,0,"PRUNEMP"
2019,4,5,2019.875,1,3.675,6.5,7,6.75,1235,0,"PRUNEMP"
2019,4,6,2019.875,1,3.675,6,6.5,6.25,1236,0.000967741935483871,"PRUNEMP"
2019,4,7,2019.875,1,3.675,5.5,6,5.75,1237,0.00161290322580645,"PRUNEMP"
2019,4,8,2019.875,1,3.675,5,5.5,5.25,1238,0.0067741935483871,"PRUNEMP"
2019,4,9,2019.875,1,3.675,4,5,4.5,1239,0.105132258064516,"PRUNEMP"
2019,4,10,2019.875,1,3.675,-1000,4,3,1240,0.885512903225806,"PRUNEMP"
2020,2,1,2020.375,1,8.09166666666667,15,1000,16,1241,0.135228571428571,"PRUNEMP"
2020,2,2,2020.375,1,8.09166666666667,12,15,13.5,1242,0.255628571428571,"PRUNEMP"
2020,2,3,2020.375,1,8.09166666666667,10,12,11,1243,0.260028571428571,"PRUNEMP"
2020,2,4,2020.375,1,8.09166666666667,8,10,9,1244,0.220828571428571,"PRUNEMP"
2020,2,5,2020.375,1,8.09166666666667,7,8,7.5,1245,0.084,"PRUNEMP"
2020,2,6,2020.375,1,8.09166666666667,6,7,6.5,1246,0.0402857142857143,"PRUNEMP"
2020,2,7,2020.375,1,8.09166666666667,5,6,5.5,1247,0.00371428571428571,"PRUNEMP"
2020,2,8,2020.375,1,8.09166666666667,4,5,4.5,1248,0.000285714285714286,"PRUNEMP"
2020,2,9,2020.375,1,8.09166666666667,3,4,3.5,1249,0,"PRUNEMP"
2020,2,10,2020.375,1,8.09166666666667,-1000,3,2,1250,0,"PRUNEMP"
2020,3,1,2020.625,1,8.09166666666667,15,1000,16,1251,0.0409222222222222,"PRUNEMP"
2020,3,2,2020.625,1,8.09166666666667,12,15,13.5,1252,0.0553740740740741,"PRUNEMP"
2020,3,3,2020.625,1,8.09166666666667,10,12,11,1253,0.199007407407407,"PRUNEMP"
2020,3,4,2020.625,1,8.09166666666667,8,10,9,1254,0.520211111111111,"PRUNEMP"
2020,3,5,2020.625,1,8.09166666666667,7,8,7.5,1255,0.1367,"PRUNEMP"
2020,3,6,2020.625,1,8.09166666666667,6,7,6.5,1256,0.0363037037037037,"PRUNEMP"
2020,3,7,2020.625,1,8.09166666666667,5,6,5.5,1257,0.00851851851851852,"PRUNEMP"
2020,3,8,2020.625,1,8.09166666666667,4,5,4.5,1258,0.00259259259259259,"PRUNEMP"
2020,3,9,2020.625,1,8.09166666666667,3,4,3.5,1259,0.00037037037037037,"PRUNEMP"
2020,3,10,2020.625,1,8.09166666666667,-1000,3,2,1260,0,"PRUNEMP"
2020,4,1,2020.875,1,8.09166666666667,15,1000,16,1261,0.000357142857142857,"PRUNEMP"
2020,4,2,2020.875,1,8.09166666666667,12,15,13.5,1262,0.00607142857142857,"PRUNEMP"
2020,4,3,2020.875,1,8.09166666666667,10,12,11,1263,0.0621428571428571,"PRUNEMP"
2020,4,4,2020.875,1,8.09166666666667,8,10,9,1264,0.6,"PRUNEMP"
2020,4,5,2020.875,1,8.09166666666667,7,8,7.5,1265,0.245542857142857,"PRUNEMP"
2020,4,6,2020.875,1,8.09166666666667,6,7,6.5,1266,0.0623107142857143,"PRUNEMP"
2020,4,7,2020.875,1,8.09166666666667,5,6,5.5,1267,0.0178285714285714,"PRUNEMP"
2020,4,8,2020.875,1,8.09166666666667,4,5,4.5,1268,0.00431785714285714,"PRUNEMP"
2020,4,9,2020.875,1,8.09166666666667,3,4,3.5,1269,0.00142857142857143,"PRUNEMP"
2020,4,10,2020.875,1,8.09166666666667,-1000,3,2,1270,0,"PRUNEMP"
2021,2,1,2020.375,1,5.35833333333333,15,1000,16,1271,0.0408529411764706,"PRUNEMP"
2021,2,2,2020.375,1,5.35833333333333,12,15,13.5,1272,0.106205882352941,"PRUNEMP"
2021,2,3,2020.375,1,5.35833333333333,10,12,11,1273,0.139382352941176,"PRUNEMP"
2021,2,4,2020.375,1,5.35833333333333,8,10,9,1274,0.183705882352941,"PRUNEMP"
2021,2,5,2020.375,1,5.35833333333333,7,8,7.5,1275,0.212764705882353,"PRUNEMP"
2021,2,6,2020.375,1,5.35833333333333,6,7,6.5,1276,0.165029411764706,"PRUNEMP"
2021,2,7,2020.375,1,5.35833333333333,5,6,5.5,1277,0.106,"PRUNEMP"
2021,2,8,2020.375,1,5.35833333333333,4,5,4.5,1278,0.0404705882352941,"PRUNEMP"
2021,2,9,2020.375,1,5.35833333333333,3,4,3.5,1279,0.00529411764705882,"PRUNEMP"
2021,2,10,2020.375,1,5.35833333333333,-1000,3,2,1280,0.000294117647058824,"PRUNEMP"
2021,3,1,2020.625,1,5.35833333333333,15,1000,16,1281,0.0120740740740741,"PRUNEMP"
2021,3,2,2020.625,1,5.35833333333333,12,15,13.5,1282,0.0278148148148148,"PRUNEMP"
2021,3,3,2020.625,1,5.35833333333333,10,12,11,1283,0.110518518518519,"PRUNEMP"
2021,3,4,2020.625,1,5.35833333333333,8,10,9,1284,0.297148148148148,"PRUNEMP"
2021,3,5,2020.625,1,5.35833333333333,7,8,7.5,1285,0.271555555555556,"PRUNEMP"
2021,3,6,2020.625,1,5.35833333333333,6,7,6.5,1286,0.172666666666667,"PRUNEMP"
2021,3,7,2020.625,1,5.35833333333333,5,6,5.5,1287,0.0888888888888889,"PRUNEMP"
2021,3,8,2020.625,1,5.35833333333333,4,5,4.5,1288,0.0145925925925926,"PRUNEMP"
2021,3,9,2020.625,1,5.35833333333333,3,4,3.5,1289,0.00285185185185185,"PRUNEMP"
2021,3,10,2020.625,1,5.35833333333333,-1000,3,2,1290,0.00188888888888889,"PRUNEMP"
2021,4,1,2020.875,1,5.35833333333333,15,1000,16,1291,0,"PRUNEMP"
2021,4,2,2020.875,1,5.35833333333333,12,15,13.5,1292,0.00214285714285714,"PRUNEMP"
2021,4,3,2020.875,1,5.35833333333333,10,12,11,1293,0.00681428571428571,"PRUNEMP"
2021,4,4,2020.875,1,5.35833333333333,8,10,9,1294,0.0672392857142857,"PRUNEMP"
2021,4,5,2020.875,1,5.35833333333333,7,8,7.5,1295,0.220978571428571,"PRUNEMP"
2021,4,6,2020.875,1,5.35833333333333,6,7,6.5,1296,0.351864285714286,"PRUNEMP"
2021,4,7,2020.875,1,5.35833333333333,5,6,5.5,1297,0.258882142857143,"PRUNEMP"
2021,4,8,2020.875,1,5.35833333333333,4,5,4.5,1298,0.0823785714285714,"PRUNEMP"
2021,4,9,2020.875,1,5.35833333333333,3,4,3.5,1299,0.00781785714285714,"PRUNEMP"
2021,4,10,2020.875,1,5.35833333333333,-1000,3,2,1300,0.00188214285714286,"PRUNEMP"
2021,1,1,2021.125,1,5.35833333333333,15,1000,16,1301,0.00062503125,"PRUNEMP"
2021,1,2,2021.125,1,5.35833333333333,12,15,13.5,1302,0.00125,"PRUNEMP"
2021,1,3,2021.125,1,5.35833333333333,10,12,11,1303,0.0025,"PRUNEMP"
2021,1,4,2021.125,1,5.35833333333333,8,10,9,1304,0.01781259375,"PRUNEMP"
2021,1,5,2021.125,1,5.35833333333333,7,8,7.5,1305,0.08849453125,"PRUNEMP"
2021,1,6,2021.125,1,5.35833333333333,6,7,6.5,1306,0.3280366875,"PRUNEMP"
2021,1,7,2021.125,1,5.35833333333333,5,6,5.5,1307,0.3909178125,"PRUNEMP"
2021,1,8,2021.125,1,5.35833333333333,4,5,4.5,1308,0.14755084375,"PRUNEMP"
2021,1,9,2021.125,1,5.35833333333333,3,4,3.5,1309,0.0215625,"PRUNEMP"
2021,1,10,2021.125,1,5.35833333333333,-1000,3,2,1310,0.00125,"PRUNEMP"
2021,2,1,2021.375,1,5.35833333333333,15,1000,16,1311,0.000333333333333333,"PRUNEMP"
2021,2,2,2021.375,1,5.35833333333333,12,15,13.5,1312,0.000999999999999999,"PRUNEMP"
2021,2,3,2021.375,1,5.35833333333333,10,12,11,1313,0.00202333333333333,"PRUNEMP"
2021,2,4,2021.375,1,5.35833333333333,8,10,9,1314,0.01048,"PRUNEMP"
2021,2,5,2021.375,1,5.35833333333333,7,8,7.5,1315,0.0463333333333333,"PRUNEMP"
2021,2,6,2021.375,1,5.35833333333333,6,7,6.5,1316,0.199123333333333,"PRUNEMP"
2021,2,7,2021.375,1,5.35833333333333,5,6,5.5,1317,0.523453333333333,"PRUNEMP"
2021,2,8,2021.375,1,5.35833333333333,4,5,4.5,1318,0.200216666666667,"PRUNEMP"
2021,2,9,2021.375,1,5.35833333333333,3,4,3.5,1319,0.0140333333333333,"PRUNEMP"
2021,2,10,2021.375,1,5.35833333333333,-1000,3,2,1320,0.00300333333333333,"PRUNEMP"
2021,3,1,2021.625,1,5.35833333333333,15,1000,16,1321,0,"PRUNEMP"
2021,3,2,2021.625,1,5.35833333333333,12,15,13.5,1322,0,"PRUNEMP"
2021,3,3,2021.625,1,5.35833333333333,10,12,11,1323,0.000333333333333333,"PRUNEMP"
2021,3,4,2021.625,1,5.35833333333333,8,10,9,1324,0.0192466666666667,"PRUNEMP"
2021,3,5,2021.625,1,5.35833333333333,7,8,7.5,1325,0.0308566666666667,"PRUNEMP"
2021,3,6,2021.625,1,5.35833333333333,6,7,6.5,1326,0.12398,"PRUNEMP"
2021,3,7,2021.625,1,5.35833333333333,5,6,5.5,1327,0.663873333333333,"PRUNEMP"
2021,3,8,2021.625,1,5.35833333333333,4,5,4.5,1328,0.149823333333333,"PRUNEMP"
2021,3,9,2021.625,1,5.35833333333333,3,4,3.5,1329,0.00920666666666667,"PRUNEMP"
2021,3,10,2021.625,1,5.35833333333333,-1000,3,2,1330,0.00268,"PRUNEMP"
2021,4,1,2021.875,1,5.35833333333333,15,1000,16,1331,0,"PRUNEMP"
2021,4,2,2021.875,1,5.35833333333333,12,15,13.5,1332,0,"PRUNEMP"
2021,4,3,2021.875,1,5.35833333333333,10,12,11,1333,0,"PRUNEMP"
2021,4,4,2021.875,1,5.35833333333333,8,10,9,1334,0.00103448275862069,"PRUNEMP"
2021,4,5,2021.875,1,5.35833333333333,7,8,7.5,1335,0.00482758620689655,"PRUNEMP"
2021,4,6,2021.875,1,5.35833333333333,6,7,6.5,1336,0.058448275862069,"PRUNEMP"
2021,4,7,2021.875,1,5.35833333333333,5,6,5.5,1337,0.698965517241379,"PRUNEMP"
2021,4,8,2021.875,1,5.35833333333333,4,5,4.5,1338,0.205689655172414,"PRUNEMP"
2021,4,9,2021.875,1,5.35833333333333,3,4,3.5,1339,0.0248275862068966,"PRUNEMP"
2021,4,10,2021.875,1,5.35833333333333,-1000,3,2,1340,0.00620689655172414,"PRUNEMP"
