"event","quarter","time","resolution","realization","grpd_event_time_bin","dataSet","grpd_time_event","EV","VarPredictedAgg","sqDevFromRealizationAgg","errorAgg","perc_errorAgg","avg_disagreementEV"
2009,2,2009.375,1,9.28333333333333,1,"PRUNEMP",1,9.24714478723404,0.350468549887721,0.00130961086878014,-0.349158939018941,-0.996263257090544,0.105049162877614
2009,3,2009.625,1,9.28333333333333,11,"PRUNEMP",5,9.37685606060606,0.260373814748683,0.00874650051652963,-0.251627314232154,-0.966407910392326,0.0776482122359961
2009,4,2009.875,1,9.28333333333333,21,"PRUNEMP",9,9.29542763157895,0.166464290815443,0.000146272050053954,-0.166318018765389,-0.999121300734605,0.0258325885128117
2010,2,2009.375,1,9.60833333333333,31,"PRUNEMP",2,9.53616489361702,0.94344874940584,0.00520828369108655,-0.938240465714753,-0.994479526636326,0.495389527331372
2010,3,2009.625,1,9.60833333333333,41,"PRUNEMP",6,9.55691666666667,0.852019962752525,0.00264367361111091,-0.849376289141414,-0.996897169401324,0.40919291540404
2010,4,2009.875,1,9.60833333333333,51,"PRUNEMP",10,9.95907894736842,0.821368230609418,0.123022485764852,-0.698345744844566,-0.850222493176325,0.315378099030471
2010,1,2010.125,1,9.60833333333333,61,"PRUNEMP",13,9.88427631578947,0.656476449965374,0.0761445295667916,-0.580331920398582,-0.884010264845284,0.299741746018006
2010,2,2010.375,1,9.60833333333333,71,"PRUNEMP",17,9.57393157894737,0.424139384792244,0.00118348070483197,-0.422955904087412,-0.997209689202969,0.173150183739612
2010,3,2010.625,1,9.60833333333333,81,"PRUNEMP",21,9.73725806451613,0.220248933402706,0.016621586310557,-0.203627347092148,-0.924532727338271,0.0331404656607699
2010,4,2010.875,1,9.60833333333333,91,"PRUNEMP",25,9.70621524390244,0.120174510987136,0.00958086841665873,-0.110593642570477,-0.920275370060093,0.0250862205755502
2011,2,2009.375,1,8.93333333333333,101,"PRUNEMP",3,8.71025694444444,1.31001597564622,0.0497630752797056,-1.26025290036651,-0.962013382886298,0.839824637104552
2011,3,2009.625,1,8.93333333333333,111,"PRUNEMP",7,8.64304,1.32213264401766,0.0842702193777753,-1.23786242463989,-0.936261902495882,0.8320411734
2011,4,2009.875,1,8.93333333333333,121,"PRUNEMP",11,9.132421875,0.992562103271484,0.0396362474229615,-0.952925855848523,-0.960066733061518,0.535449017333985
2011,1,2010.125,1,8.93333333333333,131,"PRUNEMP",14,9.1599358974359,0.83307435486522,0.0513487220578572,-0.781725632807363,-0.93836237815031,0.445051758711374
2011,2,2010.375,1,8.93333333333333,141,"PRUNEMP",18,8.87687567567568,0.815624860219138,0.00318746710818892,-0.812437393110949,-0.996091993680364,0.431082505084003
2011,3,2010.625,1,8.93333333333333,151,"PRUNEMP",22,9.1198078046875,0.423804610115515,0.0347727284668167,-0.389031881648698,-0.917951037726232,0.11169571750237
2011,4,2010.875,1,8.93333333333333,161,"PRUNEMP",26,9.26601875,0.453204922407126,0.110679586462675,-0.342525335944451,-0.75578467710629,0.178127132460937
2011,1,2011.125,1,8.93333333333333,171,"PRUNEMP",29,9.10318167307693,0.327614444584637,0.0288484585136557,-0.298765986070981,-0.911943874909939,0.094099343558164
2011,2,2011.375,1,8.93333333333333,181,"PRUNEMP",32,8.71739756097561,0.281220007798929,0.0466282577837247,-0.234591750015204,-0.834192957504419,0.0467541558477096
2011,3,2011.625,1,8.93333333333333,191,"PRUNEMP",35,9.11509242424242,0.220380928121471,0.0330363671281,-0.187344560993371,-0.850094255389056,0.0370269339577594
2011,4,2011.875,1,8.93333333333333,201,"PRUNEMP",38,9.17222619047619,0.083854508361678,0.0570697971938788,-0.0267847111677992,-0.319418856434915,0.0180845351473922
2012,2,2009.375,1,8.075,211,"PRUNEMP",4,7.84719139705882,1.55866885072011,0.0518967595740106,-1.5067720911461,-0.966704435294236,0.932018420721761
2012,3,2009.625,1,8.075,221,"PRUNEMP",8,7.75805681818182,1.79734985793506,0.100452980501032,-1.69689687743403,-0.944110502439163,1.00673582915806
2012,4,2009.875,1,8.075,231,"PRUNEMP",12,8.2424,1.41151724,0.0280227600000008,-1.38349448,-0.980147065012114,0.83501124
2012,1,2010.125,1,8.075,241,"PRUNEMP",15,8.28180555555556,1.2262684992284,0.042768537808643,-1.18349996141975,-0.965123023354547,0.741780825617284
2012,2,2010.375,1,8.075,251,"PRUNEMP",19,8.00557142857143,1.20776895918367,0.00482032653061212,-1.20294863265306,-0.996008900134451,0.669486673469388
2012,3,2010.625,1,8.075,261,"PRUNEMP",23,8.38112582954546,0.769882895795681,0.0937130235148936,-0.676169872280787,-0.878276262498285,0.285732421017292
2012,4,2010.875,1,8.075,271,"PRUNEMP",27,8.69039838709678,0.817054980075226,0.378715174841314,-0.438339805233912,-0.536487526449632,0.327298830723205
2012,1,2011.125,1,8.075,281,"PRUNEMP",30,8.4542480125,0.589308361247536,0.143829054985203,-0.445479306262334,-0.755935831827121,0.213268324142806
2012,2,2011.375,1,8.075,291,"PRUNEMP",33,8.19787,0.4878709006,0.0150970369000002,-0.4727738637,-0.969055262608544,0.1162240291
2012,3,2011.625,1,8.075,301,"PRUNEMP",36,8.74908088235294,0.424563493458045,0.454385035953719,0.0298215424956745,0.0702404774672918,0.140146627649221
2012,4,2011.875,1,8.075,311,"PRUNEMP",39,8.85593095238095,0.366748871422903,0.609853152386621,0.243104280963719,0.662863064910137,0.111070812137188
2012,1,2012.125,1,8.075,321,"PRUNEMP",41,8.35644605263158,0.341589961563366,0.079211880541899,-0.262378081021467,-0.768108289308715,0.0931001142607341
2012,2,2012.375,1,8.075,331,"PRUNEMP",43,8.20095882352941,0.214120698304498,0.0158656252249137,-0.198255073079585,-0.925903355674885,0.0338794030103806
2012,3,2012.625,1,8.075,341,"PRUNEMP",45,8.24856162790698,0.182684558992699,0.0301236386817201,-0.152560920310979,-0.835105720769077,0.0131953883531639
2012,4,2012.875,1,8.075,351,"PRUNEMP",47,8.16276470588235,0.0804525034602076,0.007702643598616,-0.0727498598615916,-0.904258497034517,0.0194204740484429
2013,1,2010.125,1,7.35833333333333,361,"PRUNEMP",16,7.7507,1.50814951,0.153951601111113,-1.35419790888889,-0.897920199495928,0.931031259999999
2013,2,2010.375,1,7.35833333333333,371,"PRUNEMP",20,7.453792,1.357140820736,0.00911235704177844,-1.34802846369422,-0.993285621578432,0.758552222336
2013,3,2010.625,1,7.35833333333333,381,"PRUNEMP",24,7.72093473809524,1.24337192413866,0.131479778735309,-1.11189214540336,-0.894255470802599,0.634495720491848
2013,4,2010.875,1,7.35833333333333,391,"PRUNEMP",28,8.09186206896552,1.12022076798104,0.538064405998157,-0.582156361982883,-0.519680029707087,0.508994153216409
2013,1,2011.125,1,7.35833333333333,401,"PRUNEMP",31,7.8203595390625,1.03935583136208,0.213468214780494,-0.825887616581591,-0.794614887087571,0.407911202757524
2013,2,2011.375,1,7.35833333333333,411,"PRUNEMP",34,7.66220583333333,0.880621975965972,0.0923384962562526,-0.78828347970972,-0.895144001880075,0.223307141486805
2013,3,2011.625,1,7.35833333333333,421,"PRUNEMP",37,8.27691538461538,0.67139699777424,0.843792984937546,0.172395987163306,0.256772055482552,0.161532413609467
2013,4,2011.875,1,7.35833333333333,431,"PRUNEMP",40,8.3985393939394,0.74171029087236,1.08202864852159,0.340318357649228,0.458829224614052,0.284317785266299
2013,1,2012.125,1,7.35833333333333,441,"PRUNEMP",42,7.908915,0.804177897775,0.303140171669449,-0.501037726105551,-0.62304339312461,0.29507310615
2013,2,2012.375,1,7.35833333333333,451,"PRUNEMP",44,7.82485588235294,0.458426743935986,0.217643288743756,-0.24078345519223,-0.52523867417703,0.0958509089359862
2013,3,2012.625,1,7.35833333333333,461,"PRUNEMP",46,8.02970465116279,0.427370540676041,0.450739446404068,0.0233689057280274,0.0546806658480976,0.0768543520713899
2013,4,2012.875,1,7.35833333333333,471,"PRUNEMP",48,7.88578823529412,0.320015231626298,0.278208673602465,-0.0418065580238327,-0.130639275547524,0.0552638651557093
2013,1,2013.125,1,7.35833333333333,481,"PRUNEMP",49,7.72082756410256,0.220440154881246,0.131402067340979,-0.0890380875402667,-0.403910474424375,0.0221140568203485
2013,2,2013.375,1,7.35833333333333,491,"PRUNEMP",50,7.5901,0.199746573333333,0.0537157877777792,-0.146030785555554,-0.731080304000313,0.0338433638888889
2013,3,2013.625,1,7.35833333333333,501,"PRUNEMP",51,7.51149324324324,0.175577702657049,0.023457958003613,-0.152119744653436,-0.866395575015395,0.0363452786705624
2013,4,2013.875,1,7.35833333333333,511,"PRUNEMP",52,7.49658461538462,0.123417822327416,0.0191134169888242,-0.104304405338592,-0.845132440125884,0.0209939566863905
2014,1,2014.125,1,6.15833333333333,521,"PRUNEMP",53,6.48988365243902,0.255374209816904,0.109925614099088,-0.145448595717816,-0.569550840008857,0.0657571733909295
2014,2,2014.375,1,6.15833333333333,531,"PRUNEMP",57,6.35895263157895,0.207655639861496,0.0402481028285639,-0.167407537032932,-0.806178619297752,0.0392006770983379
2014,3,2014.625,1,6.15833333333333,541,"PRUNEMP",61,6.25851625,0.128655285985938,0.0100366167918411,-0.118618669194096,-0.921988306077543,0.0149063065484375
2014,4,2014.875,1,6.15833333333333,551,"PRUNEMP",65,6.20469736842105,0.0821088557825485,0.00214962374961565,-0.0799592320329328,-0.973819830648858,0.0142288492036011
2015,1,2014.125,1,5.275,561,"PRUNEMP",54,6.15634971951219,0.384114475574312,0.776777328084223,0.392662852509912,1.02225476382482,0.0869794616238787
2015,2,2014.375,1,5.275,571,"PRUNEMP",58,6.07822631578947,0.403022748781163,0.645172514376731,0.242149765595567,0.600833988473072,0.0917881839127423
2015,3,2014.625,1,5.275,581,"PRUNEMP",62,5.88677625,0.300741319935938,0.374270180064063,0.0735288601281252,0.244492044338264,0.0454768343734375
2015,4,2014.875,1,5.275,591,"PRUNEMP",66,5.72996315789474,0.247148524958449,0.206991475041552,-0.0401570499168969,-0.162481446828979,0.0530487975900277
2015,1,2015.125,1,5.275,601,"PRUNEMP",69,5.51901212121212,0.272961266519743,0.0595419152984392,-0.213419351221304,-0.781866797228783,0.0517934160651974
2015,2,2015.375,1,5.275,611,"PRUNEMP",73,5.40962945945946,0.305806138375384,0.0181250913543462,-0.287681047021037,-0.940730125789374,0.073910092134843
2015,3,2015.625,1,5.275,621,"PRUNEMP",77,5.32792862837838,0.191129434302755,0.00280143970201647,-0.188327994600738,-0.985342709184296,0.0347896496577284
2015,4,2015.875,1,5.275,631,"PRUNEMP",81,5.22656283783784,0.120307287267622,0.00234615867832355,-0.117961128589299,-0.98049861540719,0.0101921397169467
2016,1,2014.125,1,4.875,641,"PRUNEMP",55,5.91619090625,0.531409984982465,1.0840785032577,0.552668518275231,1.04000401553137,0.126393876544835
2016,2,2014.375,1,4.875,651,"PRUNEMP",59,5.84133620689655,0.559350369723543,0.933805664759217,0.374455295035673,0.669446764146676,0.135782535671819
2016,3,2014.625,1,4.875,661,"PRUNEMP",63,5.69256833333333,0.507800353663889,0.668417979669444,0.160617626005555,0.316300736788906,0.117975983747222
2016,4,2014.875,1,4.875,671,"PRUNEMP",67,5.5504140625,0.451913500427246,0.456184155822755,0.0042706553955088,0.00945016112922331,0.106464018005371
2016,1,2015.125,1,4.875,681,"PRUNEMP",70,5.26462878787879,0.547961377353076,0.151810592343894,-0.396150785009183,-0.722953845620993,0.1541916140955
2016,2,2015.375,1,4.875,691,"PRUNEMP",74,5.18249837162162,0.614735174198987,0.0945552485499487,-0.520179925649038,-0.8461853941038,0.177289823204242
2016,3,2015.625,1,4.875,701,"PRUNEMP",78,5.13289879054054,0.536095528026916,0.0665117861622736,-0.469583741864642,-0.875932958428009,0.153778669779688
2016,4,2015.875,1,4.875,711,"PRUNEMP",82,4.93718851351351,0.48586535905725,0.00386741121302044,-0.481997947844229,-0.992040158572892,0.121642027520088
2016,1,2016.125,1,4.875,721,"PRUNEMP",85,4.68957714285714,0.422537649763265,0.0343816359510201,-0.388156013812245,-0.91863059784073,0.0715787509061225
2016,2,2016.375,1,4.875,731,"PRUNEMP",89,4.75869861111111,0.352729889720293,0.0135260130574846,-0.339203876662809,-0.961653340270623,0.0393766150675154
2016,3,2016.625,1,4.875,741,"PRUNEMP",93,4.66187857142857,0.248097113826531,0.0454207433163264,-0.202676370510204,-0.816923532016239,0.0292667941836735
2016,4,2016.875,1,4.875,751,"PRUNEMP",97,4.66211470588235,0.171223969195502,0.0453201484515569,-0.125903820743945,-0.735316564237505,0.025912854783737
2017,1,2014.125,1,4.35833333333333,761,"PRUNEMP",56,5.68571062068965,0.754831323983753,1.76193046298944,1.00709913900568,1.33420422153461,0.241149008737684
2017,2,2014.375,1,4.35833333333333,771,"PRUNEMP",60,5.68251607142857,0.747033865813138,1.75345992386941,1.00642605805627,1.34722949536001,0.214109212330995
2017,3,2014.625,1,4.35833333333333,781,"PRUNEMP",64,5.55662307692308,0.747418827159763,1.43589830959238,0.688479482432616,0.921142814998225,0.220743770044379
2017,4,2014.875,1,4.35833333333333,791,"PRUNEMP",68,5.47947962962963,0.692650673659122,1.25696901769891,0.564318344039789,0.814722868973213,0.188075966344307
2017,1,2015.125,1,4.35833333333333,801,"PRUNEMP",71,5.225342,0.848699483036,0.751704028075116,-0.0969954549608837,-0.11428716159212,0.300921043136
2017,2,2015.375,1,4.35833333333333,811,"PRUNEMP",75,5.16498731034483,0.958883523632076,0.650690638628465,-0.308192885003611,-0.32140805156004,0.318695225867387
2017,3,2015.625,1,4.35833333333333,821,"PRUNEMP",79,5.1824290625,0.842007858137514,0.679133770830745,-0.162874087306769,-0.193435353046513,0.262353874671052
2017,4,2015.875,1,4.35833333333333,831,"PRUNEMP",83,4.86499621212121,0.765806363622016,0.256707272741624,-0.509099090880392,-0.664788274247968,0.219628085837925
2017,1,2016.125,1,4.35833333333333,841,"PRUNEMP",86,4.72310441176471,0.677335818509948,0.133057939659989,-0.544277878849959,-0.803556912208335,0.181844150936419
2017,2,2016.375,1,4.35833333333333,851,"PRUNEMP",90,4.74646597222222,0.609730045369888,0.150646945370856,-0.459083099999033,-0.752928453313357,0.12751583399836
2017,3,2016.625,1,4.35833333333333,861,"PRUNEMP",94,4.72865714285714,0.477650196734694,0.13713972390023,-0.340510472834464,-0.71288670069071,0.0758016110204082
2017,4,2016.875,1,4.35833333333333,871,"PRUNEMP",98,4.74410735294118,0.411853879651817,0.148821594204396,-0.263032285447421,-0.638654383126826,0.0569506700194637
2017,1,2017.125,1,4.35833333333333,881,"PRUNEMP",101,4.70981764705882,0.424406702041523,0.123541222795081,-0.300865479246441,-0.70890840742898,0.0823017520415226
2017,2,2017.375,1,4.35833333333333,891,"PRUNEMP",104,4.5662724137931,0.297901932687277,0.0432386611824562,-0.254663271504821,-0.854856056849265,0.0470484709631392
2017,3,2017.625,1,4.35833333333333,901,"PRUNEMP",107,4.437196875,0.269148736240234,0.00621945820421057,-0.262929278036024,-0.976892114408224,0.0366053796777344
2017,4,2017.875,1,4.35833333333333,911,"PRUNEMP",110,4.42871875,0.199965858398437,0.00495410687934074,-0.195011751519097,-0.97522523635275,0.0184773740234375
2018,1,2015.125,1,3.89166666666667,921,"PRUNEMP",72,5.25641190476191,0.8589118636678,1.86252956490362,1.00361770123582,1.16847576997026,0.349234798072563
2018,2,2015.375,1,3.89166666666667,931,"PRUNEMP",76,5.12592588541667,1.1787177208612,1.52339581906935,0.344678098208157,0.292417847045116,0.51129363606751
2018,3,2015.625,1,3.89166666666667,941,"PRUNEMP",80,5.17647448076923,0.970199653632925,1.650731119179,0.680531465546077,0.701434455266829,0.344744285123086
2018,4,2015.875,1,3.89166666666667,951,"PRUNEMP",84,4.985193,0.870960002751,1.19579984169344,0.324839838942437,0.372967573615783,0.237314416376
2018,1,2016.125,1,3.89166666666667,961,"PRUNEMP",87,4.85515769230769,0.905658205902367,0.92831495649079,0.0226567505884234,0.0250168887564476,0.284993525517751
2018,2,2016.375,1,3.89166666666667,971,"PRUNEMP",91,4.83008333333333,0.857678789351852,0.880625840277772,0.0229470509259196,0.026754830842046,0.241183287222222
2018,3,2016.625,1,3.89166666666667,981,"PRUNEMP",95,4.83228571428571,0.843724596938776,0.884764192743757,0.0410395958049812,0.0486409854043395,0.262933007653061
2018,4,2016.875,1,3.89166666666667,991,"PRUNEMP",99,4.85046607142857,0.702410586348852,0.919296298571776,0.216885712222924,0.308773410364302,0.165453532866709
2018,1,2017.125,1,3.89166666666667,1001,"PRUNEMP",102,4.73759191176471,0.685109826111051,0.715589520294173,0.0304796941831218,0.0444887710283421,0.21564542524708
2018,2,2017.375,1,3.89166666666667,1011,"PRUNEMP",105,4.55413448275862,0.625281526741974,0.438863607357639,-0.186417919384335,-0.298134378534522,0.138591682259215
2018,3,2017.625,1,3.89166666666667,1021,"PRUNEMP",108,4.3346140625,0.664026007302246,0.196202395475529,-0.467823611826718,-0.704526037658307,0.127693478317871
2018,4,2017.875,1,3.89166666666667,1031,"PRUNEMP",111,4.0871015625,0.677698864685059,0.0381947985093845,-0.639504066175674,-0.943640456698811,0.101450710388184
2018,1,2018.125,1,3.89166666666667,1041,"PRUNEMP",113,3.78345862068966,0.676117589667063,0.0117089812141638,-0.664408608452899,-0.982682034319016,0.135419675529132
2018,2,2018.375,1,3.89166666666667,1051,"PRUNEMP",115,3.65644642857143,0.602791479272959,0.0553285604095822,-0.547462918863377,-0.908212769569478,0.0980068453443877
2018,3,2018.625,1,3.89166666666667,1061,"PRUNEMP",117,3.59622413793103,0.577559880796671,0.0872862877857072,-0.490273593010963,-0.848870583487712,0.0578113032104637
2018,4,2018.875,1,3.89166666666667,1071,"PRUNEMP",119,3.26437931034483,0.352534614744352,0.393489427401246,0.0409548126568944,0.116172457806998,0.0945075457788346
2019,1,2016.125,1,3.675,1081,"PRUNEMP",88,4.95348260869565,1.05925461056711,1.63451778073724,0.575263170170133,0.543082998583454,0.380520263175803
2019,2,2016.375,1,3.675,1091,"PRUNEMP",92,4.88862211538462,0.989805784126294,1.47287863895063,0.483072854824335,0.488048122744347,0.329696739150333
2019,3,2016.625,1,3.675,1101,"PRUNEMP",96,4.91911730769231,0.971374817008136,1.54782787529956,0.576453058291419,0.593440398287153,0.327549001719674
2019,4,2016.875,1,3.675,1111,"PRUNEMP",100,4.886,0.889724192307692,1.466521,0.576796807692308,0.648287202572587,0.326730538461539
2019,1,2017.125,1,3.675,1121,"PRUNEMP",103,4.83505416666667,0.886647038732639,1.3457256696007,0.459078630868058,0.517769316101544,0.304910275815972
2019,2,2017.375,1,3.675,1131,"PRUNEMP",106,4.6645652173913,0.876281332703214,0.979239319470699,0.102957986767485,0.117494214386461,0.26552915879017
2019,3,2017.625,1,3.675,1141,"PRUNEMP",109,4.449442,0.911587388636,0.599760411364001,-0.311826977271999,-0.342070306324206,0.228315924736
2019,4,2017.875,1,3.675,1151,"PRUNEMP",112,4.2279037037037,0.936426568504801,0.305702505569273,-0.630724062935528,-0.673543536833443,0.248657841097394
2019,1,2018.125,1,3.675,1161,"PRUNEMP",114,3.85163793103448,0.889909386147444,0.0312009586801427,-0.858708427467301,-0.964939173396949,0.224298394768133
2019,2,2018.375,1,3.675,1171,"PRUNEMP",116,3.75909821428571,0.808419454639668,0.00707250964604596,-0.801346944993622,-0.991251435618656,0.184697028300383
2019,3,2018.625,1,3.675,1181,"PRUNEMP",118,3.68058965517241,0.728227031617122,3.12442449464915e-05,-0.728195787372176,-0.999957095461182,0.123724307824019
2019,4,2018.875,1,3.675,1191,"PRUNEMP",120,3.53519482758621,0.623775548249108,0.0195454862336504,-0.604230062015458,-0.968665834548159,0.112162292128418
2019,1,2019.125,1,3.675,1201,"PRUNEMP",121,3.54073870967742,0.611701244630593,0.0180260940790843,-0.593675150551509,-0.970531212356826,0.13786612317898
2019,2,2019.375,1,3.675,1211,"PRUNEMP",122,3.3974219765625,0.501023383873281,0.0770495590954693,-0.423973824777811,-0.846215642671567,0.102631690558767
2019,3,2019.625,1,3.675,1221,"PRUNEMP",123,3.27166083333333,0.364250183299306,0.162682483367361,-0.201567699931945,-0.553377072061254,0.0516600669868055
2019,4,2019.875,1,3.675,1231,"PRUNEMP",124,3.18052096774194,0.260673470528096,0.244509513342872,-0.0161639571852239,-0.0620084473977251,0.0521334744797086
2020,2,2020.375,1,8.09166666666667,1241,"PRUNEMP",125,11.3759857142857,7.68955617122449,10.7867516065532,3.09719543532875,0.402779479902746,4.06065146408163
2020,3,2020.625,1,8.09166666666667,1251,"PRUNEMP",127,9.59432592592592,4.27184891599451,2.25798484943757,-2.01386406655695,-0.471426800469629,1.70373077673525
2020,4,2020.875,1,8.09166666666667,1261,"PRUNEMP",129,8.54032857142857,1.46868432061225,0.201297504784578,-1.26738681582767,-0.862940250699576,0.315416557755102
2021,2,2020.375,1,5.35833333333333,1271,"PRUNEMP",126,8.72664705882353,8.43801346366782,11.3455373533257,2.90752388965784,0.344574454897113,5.33497905190312
2021,3,2020.625,1,5.35833333333333,1281,"PRUNEMP",128,8.18603703703704,4.18779762825789,7.99590823593967,3.80811060768179,0.909334916755744,1.65008472085048
2021,4,2020.875,1,5.35833333333333,1291,"PRUNEMP",130,6.47917857142857,1.58065039668367,1.25629404776078,-0.324356348922895,-0.205204357398334,0.557246789540816
2021,1,2021.125,1,5.35833333333333,1301,"PRUNEMP",131,5.9026318125,1.21175474856296,0.296260834423149,-0.915493914139816,-0.755510894614204,0.26686407517309
2021,2,2021.375,1,5.35833333333333,1311,"PRUNEMP",132,5.61230333333333,0.955321294655555,0.0645007609000017,-0.890820533755554,-0.93248265137515,0.196593394988889
2021,3,2021.625,1,5.35833333333333,1321,"PRUNEMP",133,5.57727333333333,0.706770498622222,0.0479347236000011,-0.658835775022221,-0.932177809213252,0.285080846622223
2021,4,2021.875,1,5.35833333333333,1331,"PRUNEMP",134,5.29465517241379,0.42929901902497,0.00405490817809453,-0.425244110846876,-0.990554583173043,0.13198953626635
